taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2498017	Anser albifrons (Scopoli, 1769)	2498017	Anser albifrons (Scopoli, 1769)	299	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anser	2498016	Anser albifrons	2498017	LC
2431776	Salamandra salamandra (Linnaeus, 1758)	2431776	Salamandra salamandra (Linnaeus, 1758)	22368	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Caudata	953	Salamandridae	6750	Salamandra	8024525	Salamandra salamandra	2431776	LC
2481205	Rissa tridactyla (Linnaeus, 1758)	2481205	Rissa tridactyla (Linnaeus, 1758)	94	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Rissa	2481203	Rissa tridactyla	2481205	VU
2492955	Sylvia nisoria (Bechstein, 1792)	2492955	Sylvia nisoria (Bechstein, 1792)	25	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sylviidae	5285	Sylvia	2492941	Sylvia nisoria	2492955	LC
2493075	Phylloscopus fuscatus (Blyth, 1842)	2493075	Phylloscopus fuscatus (Blyth, 1842)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Phylloscopidae	6100963	Phylloscopus	2493047	Phylloscopus fuscatus	2493075	LC
5207138	Barbus thessalus Stephanidis, 1971	5207138	Barbus thessalus Stephanidis, 1971	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Cypriniformes	1153	Cyprinidae	7336	Barbus	9183743	Barbus thessalus	5207138	NE
2480189	Fregata magnificens Mathews, 1914	2480189	Fregata magnificens Mathews, 1914	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Suliformes	7192775	Fregatidae	5241	Fregata	2480184	Fregata magnificens	2480189	LC
2490283	Anthus cervinus (Pallas, 1811)	2490283	Anthus cervinus (Pallas, 1811)	175	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Anthus	2490241	Anthus cervinus	2490283	LC
2498325	Bucephala islandica (J.F.Gmelin, 1789)	2498325	Bucephala islandica (J.F.Gmelin, 1789)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Bucephala	2498324	Bucephala islandica	2498325	LC
5227755	Meleagris ocellata Cuvier, 1820	5227755	Meleagris ocellata Cuvier, 1820	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Meleagris	2473548	Meleagris ocellata	5227755	NT
8215487	Salmo trutta Linnaeus, 1758	8215487	Salmo trutta Linnaeus, 1758	24098	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Salmoniformes	1313	Salmonidae	8615	Salmo	2347608	Salmo trutta	8215487	LC
2423441	Bombina orientalis (Boulenger, 1890)	2423441	Bombina orientalis (Boulenger, 1890)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Bombinatoridae	3077	Bombina	2423434	Bombina orientalis	2423441	LC
2481713	Tringa glareola Linnaeus, 1758	2481713	Tringa glareola Linnaeus, 1758	2151	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Tringa	2481709	Tringa glareola	2481713	LC
2481339	Uria lomvia (Linnaeus, 1758)	2481339	Uria lomvia (Linnaeus, 1758)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Alcidae	2985	Uria	2481338	Uria lomvia	2481339	LC
8798315	Strix aluco aluco	8798315	Strix aluco aluco	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Strix	2497486	Strix aluco	9282206	
2479553	Agapornis personatus Reichenow, 1887	2479553	Agapornis personatus Reichenow, 1887	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Agapornis	2479538	Agapornis personatus	2479553	LC
4409009	Parus lugubris Temminck, 1820	2487857	Poecile lugubris (Temminck, 1820)	15	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paridae	9327	Poecile	2487782	Poecile lugubris	2487857	NE
6091301	Certhia familiaris macrodactyla C.L.Brehm, 1831	6091301	Certhia familiaris macrodactyla C.L.Brehm, 1831	18	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Certhiidae	5227	Certhia	2487601	Certhia familiaris	2487603	
7261861	Hypsugo savii (Bonaparte, 1837)	7261861	Hypsugo savii (Bonaparte, 1837)	1419	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Vespertilionidae	9368	Hypsugo	4266275	Hypsugo savii	7261861	LC
9322612	Stictocarbo Bonaparte, 1855	2481854	Phalacrocorax Brisson, 1760	15	GENUS	SYNONYM	Animalia	1	Chordata	44	Aves	212	Suliformes	7192775	Phalacrocoracidae	5268	Phalacrocorax	2481854			
10983621	Curruca nisoria (Bechstein, 1792)	2492955	Sylvia nisoria (Bechstein, 1792)	9	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sylviidae	5285	Sylvia	2492941	Sylvia nisoria	2492955	LC
2468551	Zootoca vivipara (Jacquin, 1787)	9702100	Zootoca vivipara (Lichtenstein, 1823)	7122	SPECIES	SYNONYM	Animalia	1	Chordata	44	Squamata	11592253			Lacertidae	5201	Zootoca	2468550	Zootoca vivipara	9702100	NE
2482065	Podiceps nigricollis C.L.Brehm, 1831	2482065	Podiceps nigricollis C.L.Brehm, 1831	4048	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Podicipediformes	7191588	Podicipedidae	9338	Podiceps	2482049	Podiceps nigricollis	2482065	LC
2482468	Corvus Linnaeus, 1758	2482468	Corvus Linnaeus, 1758	328	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Corvus	2482468			NE
2474831	Rallus aquaticus Linnaeus, 1758	2474831	Rallus aquaticus Linnaeus, 1758	6485	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Rallus	2474794	Rallus aquaticus	2474831	LC
4286328	Gasterosteus gymnurus Cuvier, 1829	4286327	Gasterosteus aculeatus Linnaeus, 1758	94	SPECIES	SYNONYM	Animalia	1	Chordata	44			Gasterosteiformes	550	Gasterosteidae	7666	Gasterosteus	2333602	Gasterosteus aculeatus	4286327	LC
5204019	Oncorhynchus mykiss (Walbaum, 1792)	5204019	Oncorhynchus mykiss (Walbaum, 1792)	1778	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Salmoniformes	1313	Salmonidae	8615	Oncorhynchus	2351426	Oncorhynchus mykiss	5204019	NE
2480242	Vanellus vanellus (Linnaeus, 1758)	2480242	Vanellus vanellus (Linnaeus, 1758)	3884	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Charadriidae	2480210	Vanellus	3242344	Vanellus vanellus	2480242	NT
2480259	Recurvirostra avosetta Linnaeus, 1758	2480259	Recurvirostra avosetta Linnaeus, 1758	178	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Recurvirostridae	4287244	Recurvirostra	2480255	Recurvirostra avosetta	2480259	LC
7191596	Tachybaptus ruficollis ruficollis	7191596	Tachybaptus ruficollis ruficollis	4	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Podicipediformes	7191588	Podicipedidae	9338	Tachybaptus	2482040	Tachybaptus ruficollis	2482048	
2474162	Coturnix japonica Temminck & Schlegel, 1848	2474162	Coturnix japonica Temminck & Schlegel, 1848	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Coturnix	8725725	Coturnix japonica	2474162	NT
4408439	Ardea ibis Linnaeus, 1758	2480830	Bubulcus ibis (Linnaeus, 1758)	49	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Bubulcus	2480829	Bubulcus ibis	2480830	NE
5793223	Podiceps cristatus cristatus	5793223	Podiceps cristatus cristatus	15	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Podicipediformes	7191588	Podicipedidae	9338	Podiceps	2482049	Podiceps cristatus	2482054	
5845386	Pastor roseus (Linnaeus, 1758)	5845386	Pastor roseus (Linnaeus, 1758)	48	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Pastor	7799469	Pastor roseus	5845386	LC
2482012	Oceanodroma leucorhoa (Vieillot, 1818)	2482012	Oceanodroma leucorhoa (Vieillot, 1818)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Procellariiformes	7192755	Hydrobatidae	5249	Oceanodroma	2481998	Oceanodroma leucorhoa	2482012	VU
4848927	Leucocarbo atriceps (King, 1828)	4848927	Leucocarbo atriceps (King, 1828)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Suliformes	7192775	Phalacrocoracidae	5268	Leucocarbo	4848922	Leucocarbo atriceps	4848927	LC
2367885	Sabanejewia larvata (De Filippi, 1859)	2367885	Sabanejewia larvata (De Filippi, 1859)	11	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Cypriniformes	1153	Cobitidae	3385	Sabanejewia	2367865	Sabanejewia larvata	2367885	LC
2479544	Agapornis fischeri Reichenow, 1887	2479544	Agapornis fischeri Reichenow, 1887	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Agapornis	2479538	Agapornis fischeri	2479544	NT
9809229	Sturnus vulgaris Linnaeus, 1758	9809229	Sturnus vulgaris Linnaeus, 1758	25450	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Sturnus	2489099	Sturnus vulgaris	9809229	LC
2365778	Squalius squalus (Bonaparte, 1837)	2365778	Squalius squalus (Bonaparte, 1837)	109	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Cypriniformes	1153	Cyprinidae	7336	Squalius	2365677	Squalius squalus	2365778	LC
2473577	Tetrao urogallus Linnaeus, 1758	2473577	Tetrao urogallus Linnaeus, 1758	218	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Tetrao	2473573	Tetrao urogallus	2473577	LC
2498127	Anas georgica J.F.Gmelin, 1789	2498127	Anas georgica J.F.Gmelin, 1789	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas georgica	2498127	LC
6093527	Regulus ignicapilla (Temminck, 1820)	6093527	Regulus ignicapilla (Temminck, 1820)	7634	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Regulidae	5279	Regulus	2484589	Regulus ignicapilla	6093527	LC
6159264	Lacerta media Lantz & Cyrén, 1920	6159264	Lacerta media Lantz & Cyrén, 1920	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Lacertidae	5201	Lacerta	2469780	Lacerta media	6159264	LC
7341393	Certhia brachydactyla brachydactyla	7341393	Certhia brachydactyla brachydactyla	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Certhiidae	5227	Certhia	2487601	Certhia brachydactyla	7806848	
7342180	Anthus trivialis trivialis	7342180	Anthus trivialis trivialis	7	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Anthus	2490241	Anthus trivialis	2490246	
10300529	Aythya ferina x fuligula	10300529	Aythya ferina x fuligula	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Aythya	2498254	Aythya ferina x fuligula	10300529	
2443368	Mauremys japonica (Temminck & Schlegel, 1835)	2443368	Mauremys japonica (Temminck & Schlegel, 1835)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Testudines	11418114			Geoemydidae	5463	Mauremys	9245902	Mauremys japonica	2443368	NT
2480726	Pandion haliaetus (Linnaeus, 1758)	2480726	Pandion haliaetus (Linnaeus, 1758)	669	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Pandionidae	4408414	Pandion	2480725	Pandion haliaetus	2480726	LC
2481789	Numenius tenuirostris Vieillot, 1817	2481789	Numenius tenuirostris Vieillot, 1817	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Numenius	2481781	Numenius tenuirostris	2481789	CR
2494177	Loxia scotica Hartert, 1904	2494177	Loxia scotica Hartert, 1904	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Loxia	2494150	Loxia scotica	2494177	LC
7341585	Phylloscopus ibericus Ticehurst, 1937	7341585	Phylloscopus ibericus Ticehurst, 1937	24	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Phylloscopidae	6100963	Phylloscopus	2493047	Phylloscopus ibericus	7341585	LC
8144830	Loxia leucoptera J.F.Gmelin, 1789	8144830	Loxia leucoptera J.F.Gmelin, 1789	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Loxia	2494150	Loxia leucoptera	8144830	LC
2489102	Sturnus roseus (Linnaeus, 1758)	5845386	Pastor roseus (Linnaeus, 1758)	15	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Pastor	7799469	Pastor roseus	5845386	LC
2492867	Lanius senator Linnaeus, 1758	2492867	Lanius senator Linnaeus, 1758	115	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Laniidae	9315	Lanius	2483315	Lanius senator	2492867	NT
2350964	Coregonus zuerichensis Nüsslin, 1882	2350964	Coregonus zuerichensis Nüsslin, 1882	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Salmoniformes	1313	Salmonidae	8615	Coregonus	2350934	Coregonus zuerichensis	2350964	LC
2477899	Dendrocopos Koch, 1816	2477899	Dendrocopos Koch, 1816	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Dendrocopos	2477899			NE
2480389	Gyps fulvus (Hablizl, 1783)	2480389	Gyps fulvus (Hablizl, 1783)	634	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Gyps	2480382	Gyps fulvus	2480389	LC
2481194	Larus melanocephalus Temminck, 1820	8151548	Ichthyaetus melanocephalus (Temminck, 1820)	32	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Ichthyaetus	7237184	Ichthyaetus melanocephalus	8151548	LC
2489018	Sarcops calvus (Linnaeus, 1766)	2489018	Sarcops calvus (Linnaeus, 1766)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Sarcops	2489017	Sarcops calvus	2489018	LC
5229230	Sterna paradisaea Pontoppidan, 1763	5229230	Sterna paradisaea Pontoppidan, 1763	111	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Sterna	2481227	Sterna paradisaea	5229230	LC
2434532	Alopex lagopus (Linnaeus, 1758)	5219303	Vulpes lagopus (Linnaeus, 1758)	6	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Canidae	9701	Vulpes	5219234	Vulpes lagopus	5219303	LC
2442843	Pseudemys nelsoni Carr, 1938	2442843	Pseudemys nelsoni Carr, 1938	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Testudines	11418114			Emydidae	5465	Pseudemys	2443162	Pseudemys nelsoni	2442843	LC
2492942	Sylvia borin (Boddaert, 1783)	2492942	Sylvia borin (Boddaert, 1783)	4928	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sylviidae	5285	Sylvia	2492941	Sylvia borin	2492942	LC
2493367	Panurus biarmicus (Linnaeus, 1758)	2493367	Panurus biarmicus (Linnaeus, 1758)	1150	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Panuridae	6100802	Panurus	2493366	Panurus biarmicus	2493367	LC
2479226	Psittacula krameri (Scopoli, 1769)	2479226	Psittacula krameri (Scopoli, 1769)	24	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Psittacula	2479192	Psittacula krameri	2479226	LC
2480666	Circaetus gallicus (Gmelin, 1788)	2480666	Circaetus gallicus (Gmelin, 1788)	271	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Circaetus	2480661	Circaetus gallicus	2480666	LC
5229287	Brachyramphus perdix (Pallas, 1811)	5229287	Brachyramphus perdix (Pallas, 1811)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Alcidae	2985	Brachyramphus	2481326	Brachyramphus perdix	5229287	NT
5232451	Branta ruficollis (Pallas, 1769)	5232451	Branta ruficollis (Pallas, 1769)	344	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Branta	2498190	Branta ruficollis	5232451	VU
2365685	Squalius cephalus (Linnaeus, 1758)	2365685	Squalius cephalus (Linnaeus, 1758)	4302	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Cypriniformes	1153	Cyprinidae	7336	Squalius	2365677	Squalius cephalus	2365685	LC
2432345	Eptesicus Rafinesque, 1820	2432345	Eptesicus Rafinesque, 1820	39	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Vespertilionidae	9368	Eptesicus	2432345			NE
2487879	Cyanistes caeruleus (Linnaeus, 1758)	2487879	Cyanistes caeruleus (Linnaeus, 1758)	39346	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paridae	9327	Cyanistes	2487875	Cyanistes caeruleus	2487879	LC
2491678	Calcarius lapponicus (Linnaeus, 1758)	2491678	Calcarius lapponicus (Linnaeus, 1758)	28	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Calcariidae	6101141	Calcarius	2491676	Calcarius lapponicus	2491678	LC
2498252	Alopochen aegyptiaca (Linnaeus, 1766)	2498252	Alopochen aegyptiaca (Linnaeus, 1766)	3246	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Alopochen	2498251	Alopochen aegyptiaca	2498252	LC
5227679	Lagopus muta (Montin, 1781)	5227679	Lagopus muta (Montin, 1781)	1273	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Lagopus	2473369	Lagopus muta	5227679	LC
7190651	Coronella austriaca austriaca	7190651	Coronella austriaca austriaca	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Colubridae	6172	Coronella	8772012	Coronella austriaca	5959617	
2481120	Chlidonias leucopterus (Temminck, 1815)	2481120	Chlidonias leucopterus (Temminck, 1815)	141	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Chlidonias	2481118	Chlidonias leucopterus	2481120	LC
2493129	Acrocephalus schoenobaenus (Linnaeus, 1758)	2493129	Acrocephalus schoenobaenus (Linnaeus, 1758)	645	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Acrocephalidae	6101019	Acrocephalus	2493112	Acrocephalus schoenobaenus	2493129	LC
7342247	Turdus torquatus torquatus	7342247	Turdus torquatus torquatus	4	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Turdus	2490714	Turdus torquatus	7865305	
2431783	Ichthyosaura alpestris (Laurenti, 1768)	2431783	Ichthyosaura alpestris (Laurenti, 1768)	67198	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Caudata	953	Salamandridae	6750	Ichthyosaura	2431782	Ichthyosaura alpestris	2431783	LC
2481193	Larus audouinii Payraudeau, 1826	7406504	Ichthyaetus audouinii (Payraudeau, 1826)	15	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Ichthyaetus	7237184	Ichthyaetus audouinii	7406504	VU
5844774	Poecile montanus rhenanus (O.Kleinschmidt, 1900)	5844774	Poecile montanus rhenanus (O.Kleinschmidt, 1900)	6	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paridae	9327	Poecile	2487782	Poecile montanus	2487866	
10507373	Curruca communis (Latham, 1787)	2492943	Sylvia communis Latham, 1787	1385	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sylviidae	5285	Sylvia	2492941	Sylvia communis	2492943	LC
2494394	Bucanetes githagineus (M.H.K.Lichtenstein, 1823)	2494394	Bucanetes githagineus (M.H.K.Lichtenstein, 1823)	21	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Bucanetes	2494393	Bucanetes githagineus	2494394	LC
2494543	Pyrrhula pyrrhula (Linnaeus, 1758)	2494543	Pyrrhula pyrrhula (Linnaeus, 1758)	5179	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Pyrrhula	2494529	Pyrrhula pyrrhula	2494543	LC
2497522	Strix nebulosa J.R.Forster, 1772	2497522	Strix nebulosa J.R.Forster, 1772	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Strix	2497486	Strix nebulosa	2497522	LC
5231770	Prunella collaris (Scopoli, 1769)	5231770	Prunella collaris (Scopoli, 1769)	3244	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Prunellidae	5273	Prunella	2495070	Prunella collaris	5231770	LC
5789290	Larus graellsii A.E.Brehm, 1857	6178146	Larus fuscus graellsii A.E.Brehm, 1857	15	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Larus	2481126	Larus fuscus	2481174	NE
7191925	Emberiza calandra calandra	7191925	Emberiza calandra calandra	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Emberiza	2491468	Emberiza calandra	7634625	
9444556	Lanius excubitor Linnaeus, 1758	9444556	Lanius excubitor Linnaeus, 1758	658	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Laniidae	9315	Lanius	2483315	Lanius excubitor	9444556	LC
9789837	Picus canus canus	9789837	Picus canus canus	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Picus	2478487	Picus canus	2478548	
2340977	Ameiurus melas (Rafinesque, 1820)	2340977	Ameiurus melas (Rafinesque, 1820)	73	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Ictaluridae	5153	Ameiurus	2340965	Ameiurus melas	2340977	LC
2473442	Tetraogallus caspius (S.G.Gmelin, 1784)	2473442	Tetraogallus caspius (S.G.Gmelin, 1784)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Tetraogallus	2473441	Tetraogallus caspius	2473442	LC
2493136	Acrocephalus palustris (Bechstein, 1798)	2493136	Acrocephalus palustris (Bechstein, 1798)	1772	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Acrocephalidae	6101019	Acrocephalus	2493112	Acrocephalus palustris	2493136	LC
2479498	Polytelis anthopeplus (Lear, 1831)	2479498	Polytelis anthopeplus (Lear, 1831)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Polytelis	2479496	Polytelis anthopeplus	2479498	LC
2490674	Chersophilus duponti (Vieillot, 1824)	2490674	Chersophilus duponti (Vieillot, 1824)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Alaudidae	7211	Chersophilus	2490673	Chersophilus duponti	2490674	VU
2493114	Acrocephalus paludicola (Vieillot, 1817)	2493114	Acrocephalus paludicola (Vieillot, 1817)	77	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Acrocephalidae	6101019	Acrocephalus	2493112	Acrocephalus paludicola	2493114	VU
2494422	Fringilla coelebs Linnaeus, 1758	2494422	Fringilla coelebs Linnaeus, 1758	46484	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Fringilla	2494421	Fringilla coelebs	2494422	LC
2498398	Dendrocygna arcuata (Horsfield, 1824)	2498398	Dendrocygna arcuata (Horsfield, 1824)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Dendrocygna	2498392	Dendrocygna arcuata	2498398	LC
5227919	Francolinus francolinus (Linnaeus, 1766)	5227919	Francolinus francolinus (Linnaeus, 1766)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Francolinus	5227810	Francolinus francolinus	5227919	LC
5787719	Plecotus macrobullaris Kuzyakin, 1965	5787719	Plecotus macrobullaris Kuzyakin, 1965	1076	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Vespertilionidae	9368	Plecotus	5428957	Plecotus macrobullaris	5787719	LC
9310871	Columba livia f. domestica	9310871	Columba livia f. domestica	74	FORM	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Columba	2495404	Columba livia	2495414	
9451184	Pavo cristatus Linnaeus, 1758	9451184	Pavo cristatus Linnaeus, 1758	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Pavo	2473598	Pavo cristatus	9451184	LC
