seq	kingdom	phylum	class	order	family	genus	species
seq_06673	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
seq_06676	NA	NA	NA	NA	NA	NA	NA
seq_06678	NA	NA	NA	NA	NA	NA	NA
seq_06679	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Hydrophyllaceae	Phacelia	NA
seq_06680	Fungi	Ascomycota	NA	NA	NA	Tricellula	NA
seq_06682	NA	NA	NA	NA	NA	NA	NA
seq_06688	NA	NA	NA	NA	NA	NA	NA
seq_06694	NA	NA	NA	NA	NA	NA	NA
seq_06696	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	NA
seq_06698	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Tetraplosphaeriaceae	Tetraploa	Tetraploa aquatica
seq_06699	NA	NA	NA	NA	NA	NA	NA
seq_06700	NA	NA	NA	NA	NA	NA	NA
seq_06703	Plantae	Bryophyta	Bryopsida	Bryales	Mniaceae	Mnium	NA
seq_06705	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	NA
seq_06706	Fungi	Ascomycota	Sordariomycetes	Pisorisporiales	Pisorisporiaceae	Achroceratosphaeria	NA
seq_06708	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
seq_06709	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	Amphisphaeriaceae	Microdochium	Microdochium lycopodinum
seq_06713	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Sistotrema	NA
seq_06715	NA	NA	NA	NA	NA	NA	NA
seq_06717	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
seq_06721	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Porostereum	NA
seq_06722	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	NA
seq_06723	Fungi	Ascomycota	Eurotiomycetes	NA	NA	Dactylospora	NA
seq_06724	NA	NA	NA	NA	NA	NA	NA
seq_06725	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Constantinomyces	NA
seq_06727	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Paracremonium	NA
seq_06728	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Bacidina	NA
seq_06729	NA	NA	NA	NA	NA	NA	NA
seq_06730	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_06732	Fungi	Ascomycota	Sordariomycetes	Sordariales	Neoschizotheciaceae	Apodus	Apodus deciduus
seq_06734	NA	NA	NA	NA	NA	NA	NA
seq_06736	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Tolypocladium	NA
seq_06737	Fungi	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Brunnipila	Brunnipila palearum
seq_06739	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	Cyphellophora clematidis
seq_06741	Plantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Dictyochloropsis	NA
seq_06743	NA	NA	NA	NA	NA	NA	NA
seq_06745	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Plantago	NA
seq_06746	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Dioszegia	NA
seq_06751	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Didymocyrtis	Didymocyrtis brachylaenae
seq_06752	NA	NA	NA	NA	NA	NA	NA
seq_06753	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Rachicladosporium	NA
seq_06760	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Lecania	Lecania cyrtella
seq_06761	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Plantago	NA
seq_06762	Fungi	Ascomycota	Dothideomycetes	Myriangiales	Myriangiaceae	Myriangium	NA
seq_06763	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Extremaceae	Incertomyces	NA
seq_06765	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Melanconiellaceae	Melanconiella	Melanconiella chrysomelanconium
seq_06766	Plantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Dictyochloropsis	NA
seq_06768	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cuniculitremaceae	NA	NA
seq_06771	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma	Lophiostoma japonicum
seq_06772	Plantae	Bryophyta	Bryopsida	Bryales	Bryaceae	Imbribryum	NA
seq_06775	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Parmelina	Parmelina tiliacea
seq_06777	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Efibula	NA
seq_06778	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	NA	NA
seq_06779	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	Peniophora pseudoversicolor
seq_06780	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_06783	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	NA	NA
seq_06785	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiotrema	Lophiotrema mucilaginosis
seq_06786	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	NA
seq_06788	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_06791	NA	NA	NA	NA	NA	NA	NA
seq_06799	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	Neodevriesia	NA
seq_06800	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	Pluteus semibulbosus
seq_06801	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Stereum	NA
seq_06809	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Subplenodomus	Subplenodomus galiicola
seq_06810	NA	NA	NA	NA	NA	NA	NA
seq_06812	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Lithohypha	Lithohypha aloicola
seq_06816	NA	NA	NA	NA	NA	NA	NA
seq_06817	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraloratospora	Paraloratospora camporesii
seq_06818	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Dictyochaeta	Dictyochaeta stratosa
seq_06819	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Amniculicolaceae	Murispora	NA
seq_06820	NA	NA	NA	NA	NA	NA	NA
seq_06824	NA	NA	NA	NA	NA	NA	NA
seq_06827	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Hyalorbilia	NA
seq_06830	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	NA	NA
seq_06834	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	NA
seq_06835	Plantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	NA
seq_06845	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Rumex	NA
seq_06846	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Setoseptoria	Setoseptoria englandensis
seq_06848	Fungi	Ascomycota	Dothideomycetes	Dothideales	NA	Leptospora	NA
seq_06858	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Lolium	NA
seq_06862	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Chaetospermum	NA
seq_06863	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_06865	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
seq_06868	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
seq_06869	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	NA
seq_06870	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	NA
seq_06872	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	NA
seq_06873	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecidella	NA
seq_06879	Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Coccomyxaceae	Coccomyxa	NA
seq_06881	NA	NA	NA	NA	NA	NA	NA
seq_06885	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Dioszegia	NA
seq_06886	Fungi	Basidiomycota	Cystobasidiomycetes	NA	Symmetrosporaceae	Symmetrospora	Symmetrospora foliicola
seq_06887	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	NA	NA
seq_06890	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Radulomycetaceae	Aphanobasidium	NA
seq_06891	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	NA
seq_06893	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Rhizopodaceae	Rhizopus	Rhizopus microsporus
seq_06895	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
seq_06896	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	NA	NA
seq_06899	NA	NA	NA	NA	NA	NA	NA
seq_06900	Plantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	Trebouxia flava
seq_06901	Fungi	Basidiomycota	Cystobasidiomycetes	NA	NA	NA	NA
seq_06903	Fungi	Ascomycota	Sordariomycetes	Sordariales	Helminthosphaeriaceae	NA	NA
seq_06906	NA	NA	NA	NA	NA	NA	NA
seq_06911	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Papaver	NA
seq_06913	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Amphinema	NA
seq_06914	NA	NA	NA	NA	NA	NA	NA
seq_06915	Fungi	Ascomycota	Leotiomycetes	Rhytismatales	Rhytismataceae	Colpoma	Colpoma quercinum
seq_06916	Fungi	Ascomycota	Leotiomycetes	Helotiales	Erysiphaceae	Erysiphe	NA
seq_06917	NA	NA	NA	NA	NA	NA	NA
seq_06918	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	NA	NA
seq_06919	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_06922	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Trematosphaeriaceae	Trematosphaeria	NA
seq_06923	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	NA
seq_06924	Plantae	Tracheophyta	Magnoliopsida	Fagales	Betulaceae	Alnus	NA
seq_06927	NA	NA	NA	NA	NA	NA	NA
seq_06932	Plantae	Bryophyta	Bryopsida	Bryales	Mniaceae	Mnium	NA
seq_06936	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Capnobotryella	NA
seq_06937	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
seq_06946	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Lythraceae	Lythrum	Lythrum virgatum
seq_06947	Fungi	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Brunnipila	Brunnipila clandestina
seq_06948	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Geomyces	NA
seq_06949	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	NA
seq_06953	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
seq_06954	NA	NA	NA	NA	NA	NA	NA
seq_06958	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_06965	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Meliniomyces	NA
seq_06966	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
seq_06971	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Plantago	NA
seq_06975	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus	Rhodosporidiobolus azoricus
seq_06976	NA	NA	NA	NA	NA	NA	NA
seq_06978	NA	NA	NA	NA	NA	NA	NA
seq_06980	Fungi	Ascomycota	Sordariomycetes	Myrmecridiales	Myrmecridiaceae	Myrmecridium	NA
seq_06981	NA	NA	NA	NA	NA	NA	NA
seq_06982	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	Pluteus hongoi
seq_06983	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	NA
seq_06986	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	Coprinellus flocculosus
seq_06987	NA	NA	NA	NA	NA	NA	NA
seq_06988	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Aesculus	Aesculus parviflora
seq_06993	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	Yarrowia deformans
seq_06995	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	NA
seq_06998	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Sarocladiaceae	Sarocladium	NA
seq_07001	NA	NA	NA	NA	NA	NA	NA
seq_07002	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Trichomerium	NA
seq_07008	Plantae	Bryophyta	Bryopsida	Bryales	Mniaceae	Mnium	NA
seq_07010	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Cunninghamella	Cunninghamella elegans
seq_07014	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus neoformans
seq_07018	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Byssolomataceae	Micarea	Micarea pseudomicrococca
seq_07019	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Ciboria	Ciboria americana
seq_07020	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Tulosesus	NA
seq_07022	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariaceae	Exidia	NA
seq_07023	NA	NA	NA	NA	NA	NA	NA
seq_07024	NA	NA	NA	NA	NA	NA	NA
seq_07025	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Stephanosporaceae	NA	NA
seq_07027	NA	NA	NA	NA	NA	NA	NA
seq_07028	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Incrustoporiaceae	Tyromyces	Tyromyces odorus
seq_07030	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusidium	NA
seq_07032	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	NA
seq_07037	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia hordei
seq_07038	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	NA	NA
seq_07039	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Preussia dubia
seq_07041	NA	NA	NA	NA	NA	NA	NA
seq_07043	NA	NA	NA	NA	NA	NA	NA
seq_07044	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
seq_07045	NA	NA	NA	NA	NA	NA	NA
seq_07046	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	NA	NA
seq_07047	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Exobasidiaceae	Exobasidium	NA
seq_07048	Fungi	Ascomycota	Sordariomycetes	Phomatosporales	Phomatosporaceae	Phomatospora	NA
seq_07049	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Mollisia	NA
seq_07050	NA	NA	NA	NA	NA	NA	NA
seq_07052	Fungi	Ascomycota	Dothideomycetes	Microthyriales	Micropeltidaceae	Stomiopeltis	NA
seq_07053	Fungi	Ascomycota	Sordariomycetes	Phomatosporales	Phomatosporaceae	Phomatospora	NA
seq_07054	Fungi	Basidiomycota	Microbotryomycetes	NA	Chrysozymaceae	Chrysozyma	NA
seq_07055	NA	NA	NA	NA	NA	NA	NA
seq_07056	NA	NA	NA	NA	NA	NA	NA
seq_07058	Fungi	Basidiomycota	Cystobasidiomycetes	NA	NA	NA	NA
seq_07060	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
seq_07061	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Preussia flanaganii
seq_07062	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	NA	NA
seq_07068	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Crepidotaceae	Simocybe	NA
seq_07069	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	NA
seq_07071	NA	NA	NA	NA	NA	NA	NA
seq_07074	NA	NA	NA	NA	NA	NA	NA
seq_07075	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Asterosporiaceae	Asterosporium	Asterosporium asterospermum
seq_07078	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
seq_07079	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Apatococcus	NA
seq_07084	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Rickenellaceae	Peniophorella	NA
seq_07086	NA	NA	NA	NA	NA	NA	NA
seq_07087	Plantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Dictyochloropsis	NA
seq_07088	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dothidotthiaceae	NA	NA
seq_07090	Plantae	Bryophyta	Bryopsida	Hypnales	Hypnaceae	Hypnum	NA
seq_07093	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	NA
seq_07094	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Macrocystidiaceae	Macrocystidia	NA
seq_07095	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Oliveoniaceae	Oliveonia	NA
seq_07097	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_07102	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_07104	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Phialocephala	Phialocephala amethystea
seq_07111	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Polygonum	Polygonum patuliforme
seq_07114	NA	NA	NA	NA	NA	NA	NA
seq_07115	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Nigrogranaceae	Nigrograna	NA
seq_07116	NA	NA	NA	NA	NA	NA	NA
seq_07117	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
seq_07118	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Phaeotremella	NA
seq_07119	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Bullanockia	Bullanockia australis
seq_07120	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Bacidia	Bacidia pycnidiata
seq_07121	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Cistella	NA
seq_07122	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Apatococcus	NA
seq_07124	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	NA
seq_07125	NA	NA	NA	NA	NA	NA	NA
seq_07126	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae	Ochrocladosporium	Ochrocladosporium frigidarii
seq_07127	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeridaceae	Lasiosphaeris	NA
seq_07130	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Galium	NA
seq_07131	Fungi	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Lachnum	NA
seq_07132	Fungi	Ascomycota	Sordariomycetes	Sordariales	Helminthosphaeriaceae	Endophragmiella	Endophragmiella constricta
seq_07135	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Trichomerium	Trichomerium syzygii
seq_07136	NA	NA	NA	NA	NA	NA	NA
seq_07137	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Helminthosporium	Helminthosporium velutinum
seq_07138	Fungi	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Dasyscyphella	Dasyscyphella montana
seq_07139	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Talaromyces	Talaromyces rugulosus
seq_07141	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_07144	NA	NA	NA	NA	NA	NA	NA
seq_07147	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	NA	NA	NA
seq_07149	Fungi	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	Thoreauomyces	NA
seq_07150	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_07153	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Modicella	Modicella albostipitata
seq_07154	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
seq_07156	Fungi	NA	NA	NA	NA	NA	NA
seq_07157	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	NA
seq_07158	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Heterocephalacria	NA
seq_07159	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	NA
seq_07160	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	Neodevriesia	NA
seq_07161	NA	NA	NA	NA	NA	NA	NA
seq_07162	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus affinis
seq_07166	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
seq_07167	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Mycosphaerella	NA
seq_07171	NA	NA	NA	NA	NA	NA	NA
seq_07172	NA	NA	NA	NA	NA	NA	NA
seq_07173	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Niessliaceae	Niesslia	NA
seq_07174	NA	NA	NA	NA	NA	NA	NA
seq_07175	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Thyridariaceae	Pseudoneoconiothyrium	Pseudoneoconiothyrium rosae
seq_07176	Fungi	Ascomycota	Candelariomycetes	Candelariales	Candelariaceae	Candelariella	NA
seq_07177	Fungi	Ascomycota	Sordariomycetes	Pisorisporiales	Pisorisporiaceae	Achroceratosphaeria	NA
seq_07178	Fungi	Ascomycota	Leotiomycetes	Helotiales	Erysiphaceae	Podosphaera	NA
seq_07182	NA	NA	NA	NA	NA	NA	NA
seq_07183	Fungi	Basidiomycota	Pucciniomycetes	Platygloeales	Eocronartiaceae	Eocronartium	NA
seq_07185	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Ganoderma	Ganoderma pfeifferi
seq_07188	Fungi	Ascomycota	Sordariomycetes	Togniniales	Togniniaceae	Phaeoacremonium	Phaeoacremonium cinereum
seq_07189	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Radulomycetaceae	Aphanobasidium	Aphanobasidium pseudotsugae
seq_07190	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Thanatephorus	NA
seq_07196	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	Pluteus aureovenatus
seq_07198	NA	NA	NA	NA	NA	NA	NA
seq_07199	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
seq_07200	NA	NA	NA	NA	NA	NA	NA
seq_07201	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Acremonium	NA
seq_07202	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
seq_07203	NA	NA	NA	NA	NA	NA	NA
seq_07207	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Microascus	Microascus melanosporus
seq_07210	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Bistorta	NA
seq_07212	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Scutellaria	NA
seq_07214	NA	NA	NA	NA	NA	NA	NA
seq_07217	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	NA	NA
seq_07218	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Arctium	Arctium minus
seq_07220	NA	NA	NA	NA	NA	NA	NA
seq_07221	NA	NA	NA	NA	NA	NA	NA
seq_07223	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	NA
seq_07225	NA	NA	NA	NA	NA	NA	NA
seq_07226	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Reticulascaceae	Reticulascus	NA
seq_07227	NA	NA	NA	NA	NA	NA	NA
seq_07228	Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae	Tortella	Tortella rigens
seq_07229	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Bromus	Bromus berteroanus
seq_07230	NA	NA	NA	NA	NA	NA	NA
seq_07231	NA	NA	NA	NA	NA	NA	NA
seq_07235	Plantae	Chlorophyta	Chlorophyceae	Volvocales	Phacotaceae	Pteromonas	NA
seq_07236	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Talaromyces	Talaromyces purpureogenus
seq_07239	NA	NA	NA	NA	NA	NA	NA
seq_07240	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
seq_07242	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
seq_07248	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	NA	NA
seq_07249	Fungi	Basidiomycota	Agaricomycetes	Russulales	Xenasmataceae	Xenasma	NA
seq_07253	NA	NA	NA	NA	NA	NA	NA
seq_07257	NA	NA	NA	NA	NA	NA	NA
seq_07259	Fungi	Basidiomycota	Microbotryomycetes	NA	NA	NA	NA
seq_07260	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae	Verrucoccum	Verrucoccum coppinsii
seq_07263	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	Microcyclospora	NA
seq_07264	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Milesinaceae	Milesina	Milesina woodwardiana
seq_07266	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Rhizoctonia	NA
seq_07267	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	NA
seq_07271	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiaceae	Bannoa	NA
seq_07272	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Exobasidiaceae	Exobasidium	Exobasidium vexans
seq_07273	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Bambusicolaceae	Corylicola	Corylicola italica
