phylum	class	order	family	genus	species
Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Linaria	Linaria simplex
Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Linaria	Linaria supina
Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Linaria	Linaria tonzigii
Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Linaria	Linaria vulgaris
Tracheophyta	Magnoliopsida	Lamiales	Linderniaceae	Lindernia	Lindernia dubia
Tracheophyta	Magnoliopsida	Lamiales	Linderniaceae	Lindernia	Lindernia procumbens
Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Linnaea	Linnaea borealis
Tracheophyta	Magnoliopsida	Malpighiales	Linaceae	Linum	Linum alpinum
Tracheophyta	Magnoliopsida	Malpighiales	Linaceae	Linum	Linum austriacum
Tracheophyta	Magnoliopsida	Malpighiales	Linaceae	Linum	Linum bienne
Tracheophyta	Magnoliopsida	Malpighiales	Linaceae	Linum	Linum catharticum
Tracheophyta	Magnoliopsida	Malpighiales	Linaceae	Linum	Linum narbonense
Tracheophyta	Magnoliopsida	Malpighiales	Linaceae	Linum	Linum tenuifolium
Tracheophyta	Magnoliopsida	Malpighiales	Linaceae	Linum	Linum trigynum
Tracheophyta	Magnoliopsida	Malpighiales	Linaceae	Linum	Linum usitatissimum
Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Liparis	Liparis loeselii
Tracheophyta	Magnoliopsida	Saxifragales	Altingiaceae	Liquidambar	Liquidambar styraciflua
Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Neottia	Neottia cordata
Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Neottia	Neottia ovata
Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Lithospermum	Lithospermum officinale
Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Littorella	Littorella uniflora
Tracheophyta	Liliopsida	Liliales	Liliaceae	Gagea	Gagea serotina
Tracheophyta	Magnoliopsida	Asterales	Campanulaceae	Lobelia	Lobelia erinus
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Lobularia	Lobularia maritima
Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Kalmia	Kalmia procumbens
Tracheophyta	Liliopsida	Poales	Poaceae	Lolium	Lolium boucheanum
Tracheophyta	Liliopsida	Poales	Poaceae	Lolium	Lolium multiflorum
Tracheophyta	Liliopsida	Poales	Poaceae	Lolium	Lolium perenne
Tracheophyta	Liliopsida	Poales	Poaceae	Lolium	Lolium remotum
Tracheophyta	Liliopsida	Poales	Poaceae	Lolium	Lolium rigidum
Tracheophyta	Liliopsida	Poales	Poaceae	Lolium	Lolium temulentum
Tracheophyta	Magnoliopsida	Gentianales	Gentianaceae	Lomatogonium	Lomatogonium carinthiacum
Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Lomelosia	Lomelosia graminifolia
Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Lonicera	Lonicera alpigena
Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Lonicera	Lonicera caerulea
Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Lonicera	Lonicera caprifolium
Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Lonicera	Lonicera etrusca
Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Lonicera	Lonicera acuminata
Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Lonicera	Lonicera japonica
Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Lonicera	Lonicera nigra
Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Lonicera	Lonicera pileata
Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Lonicera	Lonicera periclymenum
Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Lonicera	Lonicera tatarica
Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Lonicera	Lonicera xylosteum
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Lotus	Lotus alpinus
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Lotus	NA
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Lotus	Lotus corniculatus
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Lotus	Lotus maritimus
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Lotus	Lotus pedunculatus
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Lotus	Lotus tenuis
Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia kentiana
Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora
Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia palustris
Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia peploides
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Lunaria	Lunaria annua
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Lunaria	Lunaria rediviva
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus	Lupinus albus
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus	Lupinus angustifolius
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus	Lupinus polyphyllus
Tracheophyta	Liliopsida	Poales	Juncaceae	Luzula	Luzula alpina
Tracheophyta	Liliopsida	Poales	Juncaceae	Luzula	Luzula alpinopilosa
Tracheophyta	Liliopsida	Poales	Juncaceae	Luzula	Luzula campestris
Tracheophyta	Liliopsida	Poales	Juncaceae	Luzula	Luzula desvauxii
Tracheophyta	Liliopsida	Poales	Juncaceae	Luzula	Luzula forsteri
Tracheophyta	Liliopsida	Poales	Juncaceae	Luzula	Luzula glabrata
Tracheophyta	Liliopsida	Poales	Juncaceae	Luzula	Luzula lutea
Tracheophyta	Liliopsida	Poales	Juncaceae	Luzula	Luzula luzulina
Tracheophyta	Liliopsida	Poales	Juncaceae	Luzula	Luzula luzuloides
Tracheophyta	Liliopsida	Poales	Juncaceae	Luzula	Luzula multiflora
Tracheophyta	Liliopsida	Poales	Juncaceae	Luzula	NA
Tracheophyta	Liliopsida	Poales	Juncaceae	Luzula	Luzula nivea
Tracheophyta	Liliopsida	Poales	Juncaceae	Luzula	Luzula pediformis
Tracheophyta	Liliopsida	Poales	Juncaceae	Luzula	Luzula pilosa
Tracheophyta	Liliopsida	Poales	Juncaceae	Luzula	Luzula sylvatica
Tracheophyta	Liliopsida	Poales	Juncaceae	Luzula	Luzula spicata
Tracheophyta	Liliopsida	Poales	Juncaceae	Luzula	Luzula sudetica
Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Lycium	Lycium barbarum
Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Lycium	Lycium chinense
Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	NA
Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodiella	Lycopodiella inundata
Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Spinulum	Spinulum annotinum
Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodium	Lycopodium clavatum
Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodium	Lycopodium lagopus
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Lycopus	Lycopus europaeus
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Lycopus	Lycopus exaltatus
Tracheophyta	Liliopsida	Alismatales	Araceae	Lysichiton	Lysichiton americanus
Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Lysimachia	Lysimachia nemorum
Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Lysimachia	Lysimachia nummularia
Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Lysimachia	Lysimachia punctata
Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Lysimachia	Lysimachia thyrsiflora
Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Lysimachia	Lysimachia vulgaris
Tracheophyta	Magnoliopsida	Myrtales	Lythraceae	Lythrum	Lythrum hyssopifolia
Tracheophyta	Magnoliopsida	Myrtales	Lythraceae	Lythrum	Lythrum portula
Tracheophyta	Magnoliopsida	Myrtales	Lythraceae	Lythrum	Lythrum salicaria
Tracheophyta	Magnoliopsida	Myrtales	Lythraceae	Lythrum	Lythrum virgatum
Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Macleaya	Macleaya cordata
Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Macleaya	Macleaya microcarpa
Tracheophyta	Magnoliopsida	Ranunculales	Berberidaceae	Mahonia	Mahonia aquifolium
Tracheophyta	Magnoliopsida	Ranunculales	Berberidaceae	Mahonia	Mahonia bealei
Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Maianthemum	Maianthemum bifolium
Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Malaxis	Malaxis monophyllos
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus domestica
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus sylvestris
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	NA
Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Malva	Malva alcea
Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Malva	Malva moschata
Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Malva	Malva neglecta
Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Malva	Malva nicaeensis
Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Malva	Malva parviflora
Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Malva	Malva pusilla
Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Malva	Malva sylvestris
Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Malva	Malva verticillata
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Marrubium	Marrubium vulgare
Tracheophyta	Polypodiopsida	Salviniales	Marsileaceae	Marsilea	Marsilea quadrifolia
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Matricaria	Matricaria chamomilla
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Matricaria	Matricaria discoidea
Tracheophyta	Polypodiopsida	Polypodiales	Onocleaceae	Matteuccia	Matteuccia struthiopteris
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Matthiola	Matthiola fruticulosa
Tracheophyta	Magnoliopsida	Lamiales	Mazaceae	Mazus	Mazus pumilus
Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Papaver	Papaver cambricum
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago varia
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago arabica
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago carstiensis
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago falcata
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago lupulina
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago minima
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago orbicularis
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago polymorpha
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago prostrata
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago rigidula
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago sativa
Tracheophyta	Magnoliopsida	Lamiales	Orobanchaceae	Melampyrum	Melampyrum arvense
Tracheophyta	Magnoliopsida	Lamiales	Orobanchaceae	Melampyrum	Melampyrum cristatum
Tracheophyta	Magnoliopsida	Lamiales	Orobanchaceae	Melampyrum	Melampyrum nemorosum
Tracheophyta	Magnoliopsida	Lamiales	Orobanchaceae	Melampyrum	Melampyrum pratense
Tracheophyta	Magnoliopsida	Lamiales	Orobanchaceae	Melampyrum	Melampyrum sylvaticum
Tracheophyta	Liliopsida	Poales	Poaceae	Melica	Melica ciliata
Tracheophyta	Liliopsida	Poales	Poaceae	Melica	Melica nutans
Tracheophyta	Liliopsida	Poales	Poaceae	Melica	Melica transsilvanica
Tracheophyta	Liliopsida	Poales	Poaceae	Melica	Melica uniflora
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Melilotus	Melilotus albus
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Melilotus	Melilotus altissimus
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Melilotus	Melilotus indicus
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Melilotus	Melilotus neapolitanus
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Melilotus	Melilotus officinalis
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Melilotus	Melilotus sulcatus
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Melissa	Melissa officinalis
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Melittis	Melittis melissophyllum
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Mentha	Mentha piperita
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Mentha	Mentha verticillata
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Mentha	Mentha villosa
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Mentha	Mentha aquatica
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Mentha	Mentha arvensis
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Mentha	Mentha longifolia
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Mentha	Mentha pulegium
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Mentha	NA
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Mentha	Mentha spicata
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Mentha	Mentha suaveolens
Tracheophyta	Magnoliopsida	Asterales	Menyanthaceae	Menyanthes	Menyanthes trifoliata
Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Mercurialis	Mercurialis annua
Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Mercurialis	Mercurialis ovata
Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Mercurialis	Mercurialis perennis
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Mespilus	Mespilus germanica
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Meum	Meum athamanticum
Tracheophyta	Liliopsida	Poales	Poaceae	Mibora	Mibora minima
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Bombycilaena	Bombycilaena erecta
Tracheophyta	Liliopsida	Poales	Poaceae	Festuca	Festuca lachenalii
Tracheophyta	Liliopsida	Poales	Poaceae	Milium	Milium effusum
Tracheophyta	Magnoliopsida	Lamiales	Phrymaceae	Mimulus	NA
Tracheophyta	Magnoliopsida	Lamiales	Phrymaceae	Erythranthe	Erythranthe guttata
Tracheophyta	Magnoliopsida	Lamiales	Phrymaceae	Erythranthe	Erythranthe lutea
Tracheophyta	Magnoliopsida	Lamiales	Phrymaceae	Erythranthe	Erythranthe moschata
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Sabulina	Sabulina austriaca
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Cherleria	Cherleria biflora
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Cherleria	Cherleria capillacea
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Facchinia	Facchinia cherlerioides
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Facchinia	Facchinia herniarioides
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Facchinia	Facchinia grignensis
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Sabulina	Sabulina tenuifolia
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Cherleria	Cherleria laricifolia
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Sabulina	Sabulina mediterranea
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Minuartia	Minuartia recurva
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Minuartia	Minuartia rostrata
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Minuartia	Minuartia mucronata
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Facchinia	Facchinia rupestris
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Facchinia	Facchinia lanceolata
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Cherleria	Cherleria sedoides
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Minuartia	Minuartia setacea
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Sabulina	Sabulina stricta
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Sabulina	Sabulina verna
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Sabulina	Sabulina villarii
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Sabulina	Sabulina viscosa
Tracheophyta	Magnoliopsida	Caryophyllales	Nyctaginaceae	Mirabilis	Mirabilis jalapa
Tracheophyta	Liliopsida	Poales	Poaceae	Miscanthus	Miscanthus sacchariflorus
Tracheophyta	Liliopsida	Poales	Poaceae	Miscanthus	Miscanthus sinensis
Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Misopates	Misopates orontium
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Moehringia	Moehringia bavarica
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Moehringia	Moehringia insubrica
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Moehringia	Moehringia ciliata
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Moehringia	Moehringia concarenae
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Moehringia	Moehringia dielsiana
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Moehringia	Moehringia muscosa
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Moehringia	Moehringia trinervia
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Moenchia	Moenchia erecta
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Moenchia	Moenchia mantica
Tracheophyta	Liliopsida	Poales	Poaceae	Molinia	Molinia arundinacea
Tracheophyta	Liliopsida	Poales	Poaceae	Molinia	Molinia caerulea
Tracheophyta	Magnoliopsida	Caryophyllales	Molluginaceae	Mollugo	Mollugo verticillata
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Molopospermum	Molopospermum peloponnesiacum
Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Moneses	Moneses uniflora
Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Hypopitys	Hypopitys hypophegea
Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Monotropa	NA
Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Hypopitys	Hypopitys monotropa
Tracheophyta	Magnoliopsida	Caryophyllales	Montiaceae	Montia	Montia fontana
Tracheophyta	Magnoliopsida	Caryophyllales	Montiaceae	Montia	Montia arvensis
Tracheophyta	Magnoliopsida	Rosales	Moraceae	Morus	Morus alba
Tracheophyta	Magnoliopsida	Rosales	Moraceae	Morus	Morus nigra
Tracheophyta	Liliopsida	Poales	Poaceae	Muhlenbergia	Muhlenbergia mexicana
Tracheophyta	Liliopsida	Poales	Poaceae	Muhlenbergia	Muhlenbergia schreberi
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Murbeckiella	Murbeckiella pinnatifida
Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Muscari	Muscari armeniacum
Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Muscari	Muscari botryoides
Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Muscari	Muscari comosum
Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Muscari	NA
Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Muscari	Muscari neglectum
Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Muscarimia	Muscarimia muscari
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Myagrum	Myagrum perfoliatum
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Mycelis	Mycelis muralis
Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Myosotis	Myosotis alpestris
Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Myosotis	Myosotis arvensis
Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Myosotis	Myosotis laxa
Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Myosotis	Myosotis decumbens
Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Myosotis	Myosotis discolor
Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Myosotis	Myosotis michaelae
Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Myosotis	Myosotis minutiflora
Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Myosotis	Myosotis nemorosa
Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Myosotis	Myosotis ramosissima
Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Myosotis	Myosotis rehsteineri
Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Myosotis	NA
